Rating,Waktu,Teks_Mentah
4,6 bulan lalu,Sejuk seger dingin
4,3 tahun lalu,Pemandangan yang indah dan udaranya sejuk
5,2 tahun lalu,"Mudik melepas penat dari ibukota. Bener bener suasana yang nyaman. Pelayanan ramah, fasilitas lengkap, toilet banyak dan bersih. View puncak disebelah utara dan view kota jogja malam disebelah selatan. Tiket masuk, sewa alat dsb dg biaya yg sangat terjangkau."
5,setahun lalu,"Fasilitas cukup lengkap untuk camping , ada kolam renang kadang berkabut."
4,setahun lalu,Lokasi Mudah di Jangkau
5,2 tahun lalu,Pemandangan yang sangat bagus
1,6 bulan lalu,"teman , kita ada yang hipo terus kita ga di kasi amvulans ,yang katanya ga bisa jalan,ternyata bisa jalan, trus kita sdh nyewa pendopo , sdh di bayar , trus kita di usir dari situ"
5,10 bulan lalu,"Tempat camping dan camperpark yang bagus. Komplit dengan kamar mandi yang banyak, colokan listrik di camp area Ada beberapa warung juga dengan gorengan hangat dan pecelnya. Ada kolam renang anak dan dewasa jika mau tes ketahanan tubuh dari dinginnya air pegunungan. View gunung Merapi yang ok. Tempat bersih terawat. Harga sangat murah."
5,2 tahun lalu,Bagus.. Recomended.. Tolong tambah WC n colokan listrik ya...
5,2 tahun lalu,"Teras merapi adalah tempat yg tepat jika anda hendak membuat acara camping bersama keluarga. Hawanya yang sejuk dan fasilitas yg tersedia: warung makan, toliet memadai dengan air bersih yg dingin dan melimpah, pendopo dan gazebo banyak, kolam renang anak dan dewasa, mushola, parkir mobil luas diatas dan di bawah, persewaan ATV, dll. Disamping tiket yg murah, camping ground juga menyediakan lapangan yg luas untuk acara api unggun dan hiburan juga ijin kegiatan yg fleksibel. Cukup bagus..."
5,setahun lalu,"Kena badai, namun tenda masih bertahan.  Esok siang kita turun jam 14.30 merapi eropsi"
2,setahun lalu,"Tempat nyaman, menyenangkan Hanya pengelola perlu membuat aturan yang tegas bagi pengguna yang suka nyanyi nyanyi sampai pagi seakan tempat dia sewa sendiri. Udah suara nggak bagus genjrengan sampai pagi. Kita yang tadinya mau ngecamp nyaman menikmati suasana malah jadi eneg"
5,2 tahun lalu,Tempat keren buat kemping
5,2 tahun lalu,Akhirny bisa fist camping dengan toodler disini... sangat sangat recomended buat yang punya anak toodler... Sangat ramah anak …
5,Diedit setahun lalu,T4nya enak nyaman buat camping
5,11 bulan lalu,Kemping di sana bareng temen temen sekitar 30 keluarga. Tempatnya luas. Mobil bisa di parkir di samping tenda.  Kamar mandi bersih. di area situ juga ada kolam renang dan labirin.  Alhamdulillah kmrn pas kemping cuaca cerah walaupun sedang musim hujan. Jadi bagus banget pemandangan gunung merapinya
4,setahun lalu,👍
5,2 tahun lalu,"Nongkrong dengan view merapi yaang mantap, parkiran sangat luas. Ada kolam renang juha dan ada wahana labirin berbagai zpot foto yg menarik. Foodcourt dengan berbagai jenis makanan dan minuman dan harga terjangkauu …"
5,setahun lalu,Family camp Camping ground Fasilitas memuaskan …
5,setahun lalu,"Tempat nyaman, harga murah, ada yang jual makanan juga di kantin, dan harga2nya murah banget"
5,Diedit 2 tahun lalu,"Tempat wisata di lereng merapi low budget, tiket masuk 4 rb/ org bisa menikmati view merapi dg deket 5 km dan indahnya kerlap kerlip lampu kota dibawanya.. menyewakan peralatan camping lengkap. Kamar mandi byk. Spot selfi lengkap . Ada kolam renang, labirin, pendopo2, warung makan, musholla, kamar mandi beberapa.tempat. Worht it. Cocok nginep keluarga pake tenda, shg paginya bs panen pemandangan yg eksotik..  Lokasi camping luas bisa milih dimana2, dan.campervan shg nyaman kalau butuh apa2 tinggal ambil di mbl.  Banyak kios2 makanan menyajikan gorengan, mie, soto, bakso dll. Saran kalau kesini pagi or sore biar gk panas banget, kalau siang hari bisa pake topi payung, sunscreen. Siap2. Jaket krn udara dingin"
5,2 tahun lalu,Saat cuaca cerah gn Merapi terlihat sangat indah.. MasyaaAllah
5,2 tahun lalu,"Pastikan kendaraanmu dalam keadaan sehat ya. Jalan menanjak terus menuju tempat ini. Kalau udah mulai ketemu beberapa tanjakan yang cukup tinggi itu artinya sudah semakin dekat.  Pemandangannya bagus banget. Udara segar. Tempat bermain anak banyak sekali. Bisa berenang juga. Spot foto juga banyak. Penjual makanan juga tersedia, tinggal pilih saja.  Datang aja sore hari waktu cuaca cerah.  Harga tiket masuk dewasa Rp 10.000,- dan anak-anak Rp 5.000,-"
5,7 bulan lalu,Tempat campingnya skrg makin luas
5,setahun lalu,Bersih. Luas. Parkir Mudah. Air Melimpah. Nyaman buat piknik n ngumbar bocah.
5,setahun lalu,Tempatnya bagus...
5,2 tahun lalu,"Sangat indah untuk view Merapi nya, apalagi pas waktu subuh sampai jam 9. . Untuk yg gk kuat dingin jangan sampai lupa bawa yg hangat-hangat …"
5,2 tahun lalu,"Spot bagus untuk camping bersama keluarga,atau sekedar gathering bersama rekan2 kantor Krn ada area pendopo,mushola,dan lapangan yg cukup luas untuk aktivitas outdoor...dgn views Merapi yg sangat indah..."
5,6 bulan lalu,❤️
5,setahun lalu,"Good view good place to stay,  camping adem2 dek dsini saja. Wc melimpah, colokan listrik ada namun perlu olor. Kesini weekdays lebih disarankan. Ndak kayak cendol."
5,setahun lalu,"Mantap... Tiket murah, makanan murah, …"
5,setahun lalu,"Kami berkunjung tanggal 13-14 Juli 2024, Teras Merapi tempat nya bagus..saat tidak berkabut bisa melihat gunung Merapi yang gagah, view malam keren kelap kelip hamparan lampu kota.. fasilitas toilet bersih, mushola ada, jembatan pandang, kotak labirin dan juga kolam renang.. Jika ke sini jangan lupa bawa jaket karena malam hari terasa sangat dingin.. Yg belum punya perlengkapan camping bisa sewa sudah disiapkan oleh petugas, tinggal pakai.."
4,setahun lalu,rekomendasi camping view gunung merapi
5,setahun lalu,Bagus
5,2 tahun lalu,Sinyal im3 tewas disini.
5,2 tahun lalu,Angin semilir....sejukkk...  indah
5,2 tahun lalu,Bagus..  Pengen kesana lagi bareng keluarga.
5,2 tahun lalu,"Viewnya apik alam, sayangnya pas kesini agak mendung jadi Merapi agak ketutup awan Selain pemandangan alam, ada kolam renang, kafe, mushola juga tersedia dengan alat ibadah yang lumayan terjaga kebersihannya"
5,2 tahun lalu,"Tempatnya enak buat camping keluarga karena tinggal bawa badan aja, semua perlengkapan camping tersedia disini untuk disewakan Pemandangan gn Merapi yang indah dan sejuknya udara pegunungan Tiket murah sangat terjangkau, parkiran mobil banyak dan luas Banyak tempat beli snack dan makanan Bisa sewa pendopo untuk acara 300rb aja sudah termasuk tikar, soundsistem juga Pelayanan baik dan ramah"
4,2 bulan lalu,"cocok untuk camping ceria atau camping keluarga, karena memang disediakan camp ground.  cocok hanya untuk singgah yang dari klangon dll, pemandangan ya biasa aja layaknya camp ground. tidak ada jalan extreme, jalan biasa dan bisa di tempuh segala jenis kendaraan."
4,3 tahun lalu,Sejuk dan udarany sangat segar
5,setahun lalu,"Sangat cocok Camping disini, udaranya bersih & sejuk bingit."
5,setahun lalu,"Tempat yang cocok untuk camping dengan view Merapi kalo cuaca sedang bagus, udara sejuk, bisa liat pemandangan kota dari atas. Di sini juga ada spot foto menarik, kolam renang, kamar mandi, juga ada banyak gazebo. Warung warung kecil juga ada yg menyediakan makanan /minuman ringan. Jadi pengen kesini lagi😪 …"
5,setahun lalu,"Lokasi bagus menikmati kota jogja dari lereng merapi. Sendirian, sama2 teman, atau bersama keluarga juga oke..gass"
4,setahun lalu,"Tempat luas, dan banyak spot foto selfie. Harga standar. Saran untuk pengelola, tingkatkan kebersihan terutama kebersihan closetnya. Beberapa closet tdk ada kunci pintu, dan gayungnya."
2,2 tahun lalu,"Tempatnya bagus...cuma tiket masuknya utk ukuran lokal mahal, dibanding bukit Klangon....kalo dateng pagi2 pas hari kerja, warung2 blm pada bukak...jd ya cuma nongkrong bentar aja. Jd nya tdk sepadan dng tiket masuk"
5,setahun lalu,"Salah satu camping ground di kaki gunung Merapi, Cangkringan, Sleman, Yogyakarta dengan ketinggian sekitar 1.000 mdpl. Tempatnya sangat luas, ada beberapa pilihan camp ground yang bisa digunakan untuk camping maupun glamping jika tidak suka …"
5,2 tahun lalu,bagus untuk refresing bersama keluarga
5,10 bulan lalu,Tempat camping di kaki gunung merapi. 1000 mdpl. Tempat bersih dan banyak warung juga.
5,2 tahun lalu,bahagia
5,setahun lalu,"Bagus, bisa camping"
5,setahun lalu,"Area camping ground yang sudah terkelola dengan baik, udara sejuk dingin berkabut, tempat sangat estetik dengan view gunung merapi, tedapat kolam renang, toiler, parking area, musholah, canteen makan serta menyediakan jasa oenyewaaan ATV"
5,setahun lalu,Mabtap
5,setahun lalu,Menyejukkan
5,2 tahun lalu,"Tempat yg cocok untuk family camp. Toilet ada, so so lah ya, dibilang jelek ngga, dibilang bagus juga ngga. …"
5,setahun lalu,"Bersih, asri"
5,setahun lalu,"Tempat yg bagus diderah kaliurang, mudah dijangkau dgn rute sedikit menanjak dan berbelok2. Pagi atau siang hari bila cuaca cerah gunung merapi terlihat dekat dan indah. …"
4,2 tahun lalu,"Tempatnya cocok untuk wisata keluarga.  Karna lokasinya luas dengan berbagai fasilitas yang disediakan oleh pengelola.  Ramah kocek jelas, htm dewasa 10rb dan anak-anak 5rb. …"
5,setahun lalu,"Mantep viewnya, langsung menghadap gagahnya Merapi, Adem. Pastikan bawa selimut tebal.  Pengalaman: Tempate enak cocok buat liburan keluarga. Petugas gercep, sigap memberi bantuan 👍🏻, Masyarakat sini juga baik2.  Fasilitas: View Merapi dekat Parkir Luas Musholla, tempat Wudhu 2 Area Toilet dg banyak kamar mandi Banyak Gazebo Spot Selfie Gunung Merapi, dan spot lain. Colokan banyak Aula pertemuan Area Konser dsb  Harga: HTM 15k, Camp 10k Pembayaran Tunai"
5,3 tahun lalu,"Mantab suasananya, apalagi turun kabut...wuiih"
5,2 tahun lalu,Direkomendasikan
5,2 tahun lalu,Lokasi wisata yang sejuk dan murah meriah dengan akses jalan yang baik
5,setahun lalu,"Dingin banget, cocok buat ngopi"
5,11 bulan lalu,"Tempat wisata alam yg menjadi fav kami.sekeluarga ada kolam renang, bisa kamping juga, yg jualan juga banyak...seru deh pokoknya"
5,2 tahun lalu,"Keindahan alam yang sungguh luar biasa, dengan nuansa dingin khas pegunungan, menambah keindahan yg terpapar didalam teras merapi.. 👍👍 …"
4,Diedit setahun lalu,"Pemandangannya bagus bisa lihat Gn Merapi dengan jelas, akses parkir luas. Bisa sewa alat camping langsung di tempat. Minus di kamar mandi 😪 antrian panjang jika akhir pekan , kunci pintu rusak, lampu kamar mandi ada yg mati. Anjuran untuk pengunjung : Sampahnya dibuang ditempatnya, diurusi jangan asal buang"
5,setahun lalu,"Tempat camping yang recomended, view gunung merapi"
4,2 tahun lalu,"Di mana daratan menyentuh langit. Di mana langit bagaikan langit-langit. Di mana kotanya bagaikan karpet dengan warna yang berbeda. Anginnya segar dan dingin, dan di siang hari yang cerah, bentuk Merapi terlihat sangat tinggi, kokoh, dan penuh kekuatan. Indah!"
4,2 tahun lalu,Udara dingin.
4,2 tahun lalu,Tempatnya sejuk dan asri Mesti perlu perjuangan untuk sampai kesini
5,2 tahun lalu,Klo mau liburan kesini jgn lupa pakai celana panjang dan jaket....uademe puooll🤣 …
5,setahun lalu,"Area luas banget banyak spot2 yang bisa dipilih untuk camp disini,view gunung merapi, fasilitas lumayan lengkap dengan ada kolam renang juga toilet banyak,warung juga ada,Mushola pastinya juga ada wahana permainan labirin,untuk fasilitas camp juga disediakan mulai dari paket standar juga yang vip, listrik dan air disediakan ditiap spot,bisa pesen makan juga kayu bakar atau alat masak grill jadi tinggal datang saja fasilitas lengkap sudah disediakan deh,untuk harga sewa bersahabat kok"
4,2 tahun lalu,Tempat yang sejuk untuk dikunjungi bersama keluarga. Ada pendopo yang bisa digunakan untuk ruang pertemuan. Sedihnya saat kami kesana pas kolam renangnya dibersihkan jadi anak2 tidak bisa berenang.
5,setahun lalu,"Mantep viewnya, langsung menghadap gagahnya Merapi, Adem. Pastikan bawa selimut tebal. …"
5,Diedit 2 tahun lalu,"Tidak pernah membosankan, sejuk sekali udaranya. Cocok untuk pindah tidur bagi yg suka ngamper."
5,2 tahun lalu,"Alhamdulillah sae, cerah. HTM camping 15rb/org. Parkir r4 5rb. Naik ATV 50rb"
5,setahun lalu,Lereng merapi deket banget dgn merapi udara sejuk nyaman
5,Diedit setahun lalu,Tiket masuk 10rb byk spot foto. Akan lebih indah kalo merapi menampakkan diri. Kalo camping tiket masuk 15rb per orang. Cocok buat camping keluarga....cuma kalo siang panas dan hati2 kalo malam sebaiknya bahan makanan disimpan di dlm tenda soalnya ada anjing berkeliaran....
3,setahun lalu,Lumayan bagus untuk dikunjungi
5,6 bulan lalu,Tahu walik
5,8 bulan lalu,Tempat berkemah yang bagus
5,Diedit 2 tahun lalu,Ngopi
5,2 tahun lalu,"Tempat wisata yang asyik sejuk segar ada camping ground, kolam renang, ATV"
5,setahun lalu,Dulunya lapangan kosong. Sekarang keren.. Area camping ground yg kaya fasilitas. …
5,2 tahun lalu,Keren tempatnya.. crew nya ramah sigap.. murah meriah fasilitas oke. Usahakan bawa kabel roll yg panjang. Buat jaga2 kalo jauh dri titik listrik. Kamar mandi mgkin bisa di tingkatkan lagi. Untuk bak airnya.. supaya orang setelah kencing bisa disiram air banyak2.. karena kemrin kamar mndi bau pesing akibat pengunjung gak sabar nunggu air penuh di ember.. Overall bagus dan pasti jadi tempat jujugan buat refreshing sama camper di kemudian hari.. thank you teras merapi
5,2 tahun lalu,Ketika awan menutupi Merapi Dinginnya suasana yang sepi menemani Luasnya lahan tak berpenghuni  Cukup dengan 3000 untuk sepeda motor Dan 10.000 untuk satu orang dewasa Menikmati maze mini Di hamparan yang hijau Tampak kolam renang dingin di depan mata  Ada satu kandang Isinya seekor landak Kandang lainnya kosong Hamparan rumput di depannya juga merana Andaikan ada kelinci di sana Tentu lain ceritanya  Tampak jembatan orange tinggi menjulang Andai saja Merapi tak tertutupi Gagah pasti parasnya Namun... saat itu memang berbeda Tapi biarlah itu terjadi Mungkin lain waktu bisa bertemu kembali  Teras Merapi....
5,setahun lalu,"Suasana agak sejuk, pemandangan gunung merapi kebetulan tampak jelas. Lahan parkir luas dan ada kolam renang mini untuk anak² main air, dan tersedia tempat camping ground."
5,3 bulan lalu,Tempat glamping nyaman dan ramah anak
5,11 bulan lalu,"Buat healing enak bangettt. Udara sejuk, ada warung2 makan yg buka dari pagi sekali. Bisa pesen indomie goreng telur 10rb, mendoan 10rb/porsi, pisang goreng 10rb, ada nasi pecel, nasi ayam goreng, ayam bakar, pop mie, macem2 jajanan. Murah meriah cerahhh pokoknya. Ada toilet dan wastafel juga."
2,setahun lalu,"tempatnya bagus tapi pelayananannya jelek banget tolong💀 udah booking paket jauh-jauh hari tapi pas nyampe di sana tenda belum diprepare, alat-alat grill telat banget, sarapan ditunggu sampai jam 9 pagi ga ada kabar …"
5,3 bulan lalu,Mantap sob
5,sebulan lalu,makin nyaman dengan glamping
5,setahun lalu,Viewnya bagus dan parkir luas
5,2 tahun lalu,Sangat indah udara dingin dan pas cuaca terang kita bisa menikmati pemandangan puncak merapi
5,3 minggu lalu,"Peremajaan unit dari mouza trans yk sangat baik. Menerima layanan kedinasan, wisata jogja, dan luar kota🙌 …"
5,2 tahun lalu,Pas datang gunung Merapi-nya tidak kelihatan karena tertutup awan
5,3 tahun lalu,Enak bgt buat ngopi2 santai menghabiskan waktu 😍 pisang bakar coklatnya enak bgt 💯 Banana coffe 💯 Rondo royal 💯
5,7 bulan lalu,Gokil untuk berkemah
5,2 tahun lalu,"Rekomended bangettt... Tempatnya luas, bisa buat camp Menyewakan perlengkapan camp juga Ada glamping nya juga... Untuk kamar mandinya banyak dan pastinya juga bersih. Untuk harganya juga ramah di kantong. Rekomended bangt pokokya, bisa buat perorangan dan team juga bisa bangetttt... Oh, kalo mau ke sini usahakan booking dulu yaa,,, soalnya pasti rame banget alias banyak yg ngntri..."
5,2 tahun lalu,"Lokasi mudah di jangkau pemandangan sangat menakjubkan dan dinginnya sangat berrrr, HTM 15 rb"
5,2 tahun lalu,"Tempatnya bagus, sejuk. Tiket masuk murah Banyak spot foto, dan penjual makanan yang harganya tidak semahal tempat wisata lain ada juga penyewaan ATV yang terbilang cukup murah dan ada juga kolam renang untuk anak anak, Dikelola sangat baik oleh pemerintah daerah setempat, disediakan juga wifi gratis untuk pengunjung yang minim kuota data😂"
5,2 tahun lalu,Tempat ngadem yg bagus...Parkir luas..HTM murah..ada warung juga buat beli kopi atau makanan2 ringan...ada saung2...toilet..musolah..ada kolam buat anak2 buat sekedar main air..yg pasti pemandangan dari tempat ini top dah...
5,2 tahun lalu,"vistanya luar biasa, gunung merapi di utara & kota yogya di selatan makanan di warung2nya pun enak, mie jowo, mendoan & nila goreng nya mantap"
4,2 tahun lalu,"Tempatnya luas, ada saung terbuka dan saung tertutup, parkiran luas, ada kolam untuk anak, panggung pandang, suasananya sejuk, cocok untuk Gathering"
5,2 tahun lalu,Tempat camping yg sangat baik menurut saya. View gunung merapi terlihat jelas (tergantung cuaca).
1,6 bulan lalu,Gmn sih orang udah booking katanya include pendopo sampai cekout eh malah paginya di usir.
3,setahun lalu,"Tiket masuk harganya lumayan mahal. Kalau nggak salah buat 1 mobil dan 2 orang kena 30 ribu (saya lupa nggak simpan tiketnya jadi lupa harga persisnya). Tempat nyaman buat bersantai. Tempat lumayan bersih dan terawat. Cuacanya adem. Ada kolam dengan berbagai macam ketinggian, Ada Labirin, Ada pondok buat pengunjung istirahat. Warungnya ada berapa buah tapi kemarin pas lagi tutup. Cuma ada yang mengganggu, waktu kami kesini ada anak kecil usia SD dan SMP (mungkin anak yang tinggal disekitar sana) yang bawa motor masuk lokasi dan balapan motor disini, lalu motornya di gas kencang² dan mereka sengaja mengganggu pengunjung disana dengan teriak² sehingga anak kecil yg dibawa pengunjung ada yang stress sampai menangis. Pengunjung sudah bayar lumayan mahal buat kesini, jadi kami berharap Teras Merapi memberikan servis yang baik. Semoga pengurus Teras Merapi memperhatikan hal ini supaya tidak terulang lagi"
5,setahun lalu,Pertama kesini sejuk banget... Dulu pernah Bko saat merapi meletus thn 2010/11 sy lupa. Sampai sini sdh brbh drastis Alhamdulillah.. …
5,setahun lalu,"Kesini pas setelah solat subuh. Pagi harinya keren, kalo mau kemping juga bisa, sewa tenda atau alat masak jg tersedia. Jangan lupa kopinya guys, asik ngopi pagi disinu"
4,2 tahun lalu,"Datang pas mendung, kalau hari cerah view langsung ke gunung merapi.  HTM : …"
5,4 bulan lalu,Mantabzzz keren
4,2 bulan lalu,"Tempat ngecamp yg asyik..luas dan bebas ga ada waktu cekin cekout Tiket masuk murah..ada yg jualan, ada kolam renang, labirin. Km.Mandi cukup banyak. Jalanan sudah bagus, tidak terlalu terjal, cuma hati2 kalau ngikutin google map..bisa dilewatkan jalan sempit dan berbatu..mending tanya orang aja. Suka dipakai buat event² motor dan lainnya..jd kadang terlalu ramai.. Suasana alamnya kalau siang kurang berasa dipegunungannya."
5,setahun lalu,"Seru banget, walaupun berkunjung ke sana nya hari terakhir liburan. kalau masih pagi sejuk sekali..❤️❤️👍👍 pertama kali nya ke sana SE keluarga. Seru.. seru.. dan.. sangat seru."
5,11 bulan lalu,Ciptaan Tuhan yang Luar Biasa
5,setahun lalu,"Tempat cukup nyaman, luas, cocok untuk acara gathering atau ngcamp bareng keluarga dengan fasilitas toilet yang cukup memadai. …"
5,2 tahun lalu,"Cocok untuk liburan bersama keluarga/teman. Fasilitasnya komplit, ada kolam renang dan playground, parkiran luas, menyediakan campung ground juga."
5,setahun lalu,"Lokasi yang pas buat piknik, atau hanya sekedar jalan-jalan. Udara yang segar ditambah dinginya merapi, membuat tempat ini menyadi syahdu...  Banyak pilihan makanan, tempat berfoto ria, dan juga lokasi untuk mendirikan tenda camping.  Soal parkiran sudah ada tempatnya, dijamin luas dan bisa buat mobil elf."
5,setahun lalu,Camping ground Tempatnya bagus.. Recomended..
5,Diedit setahun lalu,Tempat yg asik buat bersantai bersama keluarga
5,setahun lalu,Tertarik
5,setahun lalu,Rekomendasi tempat camping dengan view gunung merapi
5,2 tahun lalu,Bagus... Ingin camping disana bareng keluarga
5,setahun lalu,Membahagiakan
5,setahun lalu,Saya dari Lombok dan sengaja berkunjung ke sana karena diundang teman saat kemping dan luar biasa tempat itu dengan pemandangan bawah kota Jogja yang bergemerlap lampu dan belakang dipayungi oleh lancipnya gunung merapi
5,3 bulan lalu,Survey buat kopdar + camping komunitas Tempatnya lumayan luas dan lengkap fasilitasnya
4,2 tahun lalu,"Tempat nya lumayan bagusss,ademm soalnya datang pas habis hujan....sayang gunung merapi pas kelihatan"
5,setahun lalu,Tempt kemping yang cukup untuk keluarga kecil atu besar
5,setahun lalu,"Pelayanan gercep,pengelolaan tempat baik, pagi sudah ada yg ambil sampah dan membersihkan area perkemahan, area bekas api unggun juga langsung dibersihkan, sangat nyaman, banyak tempat untuk istirahat"
5,2 tahun lalu,"2 kali berkunjung di tempat wisata ini tidak bosan, ada atv kolam renang anak juga"
4,setahun lalu,Adem tapi kotor
5,3 tahun lalu,"Kesana pas berkabut..merapinya ngga klihatan😒 Tp seru banget buat ngopi""bareng..bnyk gasebonya.. …"
5,2 tahun lalu,"Alhamdulilah bersyukur sekali bisa sampai di teras merapi.. sangat asri .. udaranya menyejukan .. pemandanganya sangat sangat menarik.. sampai di sana,, saat itu hujan deras .. tau tau kabut turun .. sempet foto sih .. dan alhamdulilah di saat mau pulang tau tau hilang kabutnya .. waaooow mantap .. dalam hati .. berkata..maha besar allah dengan segala ciptaanya.. insya allah kalao ada umur panjang bakal main lg kesana berkunjung,, silahturohmi.. aamiin"
3,3 bulan lalu,"Bikin acara dadakan camping ke teras merapi kmren siang. Hub CS ny mau nanyakn msh adakah penyewaan tenda dan pricelist sewa, Respon lumayan lama, tp setelah dibls, chat sdh lancar. Diksh 2 pilihan tempat untuk mendirikan tenda, dikirimi foto, sy sdh request Deket dngn pengunjung lain dan KM. Difoto itu katany KM ny cm Deket bawahnya aj. Krn sy blm prnh kesana y sy manut. Sesampainya disana, trnyta tendanya cm berdiri satu pnya saya saja. Padahal sy lihat, disamping pengunjung lain bag bawah Deket KM itu msh bnyk tmpt kosong. Lha sy bilang sm mas ny, lho td kok g disitu mas.. mas ny jwb..sbnere disitu jg bisa Bu, tp mindah sendiri... What?? Pelayanan apa ini, knp kok g diksh dibawah sesuai request Deket pngnjung lain dan dekat KM, mlh klo mau pindah, bisa, tp srh mindah sendiri. Jujur sy sangat kecewa sekali. Krn ini pengalaman pertama..jd buat pembelajaran sy sj."
5,5 bulan lalu,"Tempatnya adem dan cocok untuk dipakai camping, suasana khas dataran tinggi"
5,8 bulan lalu,Tempatnya oke...pemandangan gunung merapi... Untukbkeluarga pokoknya recomended
5,10 bulan lalu,"Tempatnya nyaman, bersih, sejuk, fasilitas lengkap, sangat recomended untuk tempat liburan bersama teman, keluarga, dan orang-orang terdekat"
4,setahun lalu,asik buat nongkrong
5,Diedit sebulan lalu,Memberikan kenangan manis
4,setahun lalu,"Tempat bagus,parkir luas,ad kolam renang,warung warung menu variasi,ad toilet,mushola.bisa juga glemping,tempatnya luas pemandangan keren"
3,setahun lalu,Tiket masuk harganya lumayan mahal. Kalau nggak salah buat 1 mobil dan 2 orang kena 30 ribu (saya lupa nggak simpan tiketnya jadi lupa harga persisnya). Tempat nyaman buat bersantai. Tempat lumayan bersih dan terawat. Cuacanya adem. Ada …
5,9 bulan lalu,"Trip 16 Januari 2022  Kesini pas hujan jadi suasananya makin seru. Memory yang paling melekat adalah renang sambil hujan-hujanan, lanjut ganti baju dan nyantai di gazebo sambil makan mie sedaap soto."
5,setahun lalu,"Tempat ngecamp asyiiik,dengan pemandangan Gunung merapi  , jika malam bisa liat kota dari atas kaya dibukit bintang , bisa lihat gunung merapi yang indah , sewa tenda 60ribu bisa untuk 6 orang anak 5orang dewasa, menyewakan matras,sleping …"
5,7 bulan lalu,"Tempat camping, bisa nyewa tenda juga, ada kolam renang, labirin, pendopo, fasilitas kamar mandi juga banyak, ada warung juga"
5,setahun lalu,Asyik... Syahdu... Cocok buat family gathering...
5,2 tahun lalu,"Selalu pengen kesana lagi... Tempat nyaman, toilet bersih, ada listrik, spot foto, pendopo & kolam renang.."
5,2 tahun lalu,Dingin....
5,setahun lalu,Tempat yang bagus dan indah yang dekat dengan gunung merapi
5,2 tahun lalu,"psikolog berpengalaman, sudah ber sertifikat dan verified  HIPMI serta ber asosiasi dengan beberapa kampus UII / UnJaYa / UGM"
5,2 tahun lalu,"Tempat yg asyik, cocok buat menghilangkan penat"
4,setahun lalu,👍 …
4,Diedit setahun lalu,Mushala perlu diperbesar
5,2 tahun lalu,"Tempat yang bagus untuk menghabiskan waktu di akhir pekan. Dengan view gunung merapi, udara sejuk, dan fasilitas lengkap. Terdapat banyak tempat untuk mendirikan tenda / camping. …"
5,2 tahun lalu,"Bagus view, ada kolam renang juga dan sewa tenda dengan view gunung merapi"
5,6 bulan lalu,Baguss...
4,setahun lalu,Bagus buat camping
5,setahun lalu,Tempat adem.. Lumayan buat refreshing sejenak..
5,2 tahun lalu,Bagus.....asyik utk fam' Camp👌 …
5,setahun lalu,"Udaranya sejuk,dingin,ada kolam renang,mini labirin,banyak gazebo,ramah anak,jajan warung harga terjangkau, recommended utk camping ...byak toilet,ada mushola.... Bisa memandang kota Yogya dr atas...kalo malam terlihat bukit …"
5,setahun lalu,Rekomendasi buat keluarga yg punya anak buat enjoy pegunungan.
5,10 bulan lalu,"Menikmati akhir pekan disini di pertengahan Januari bersama teman dan keluarga. Kebetulan saat camping disini suasana berangin, di malam hari gerimis dan hujan dengan intensitas sedang. Tapi di pagi hari sudah cerah dan cukup berangin. Untuk yang perdana camping, tempat ini cocok untuk dicoba. Saat waktu sholat bisa berjamaah juga di saung yang telah disediakan. Ada juga warung-warung dan beberapa fasilitas kamar yang disediakan jika tidak ingin camping. Begitupun camping bisa memilih membawa peralatan sendiri atau menyewa tenda di sini. Ada fasilitas kamar mandi yang terbilang cukup bersih untuk area outdoor, dan dekat dengan area tenda. Ada colokan listrik di tiang yang memang disediakan di area tenda. Kalau kami memilih tenda sudah dipasangkan, sewa kompor portable, meja, kursi serta paket sarapan pagi dan sleeping bag juga sejumlah orang yang menginap."
5,setahun lalu,Tempatnya bersih dan sejuk
5,setahun lalu,"Kalo mau liat Merapi lebih dekat tapi gak mau capek2 trekking, tempat ini bisa jadi pilihan. Tiket terjangkau, ada toilet bersih, penjual makanan, mushola, pemandangan bagus. Sayang saat saya datang, Merapi tertutup awan tebal jadi tidak nampak."
5,setahun lalu,Liat gunung merapi dari deket banget
5,2 tahun lalu,Tempatnya sejuk dan nyaman untuk anak-anak.
5,5 bulan lalu,"Tempatnya oke, banyak spot untuk mendirikan tenda, kamar mandi bersih, listrik juga dekat, bawa roll kabel kalau pengen lebih nyaman."
4,2 tahun lalu,"Lokasinya bagus, luas, sejuk. Wahana untuk anak2 baru kolam renang & labirin."
4,2 tahun lalu,"Ke sini cuma buat foto foto aja, bagus sih, bersih."
5,setahun lalu,Sangat cocok untuk kegiatan gathering dan outbound komunitas. Makanan yang disediakan enak dan cocok untuk suhu dingin. Lokasi sangat indah dan menenangkan
5,2 tahun lalu,"Tempatnya asik buat camping, ada gayebo kolam renang"
5,setahun lalu,"Lokasi camping semakin luas, masukan saya ditambah lagi bbrp lokasi utk toiletnya jangan hanya berada di satu tempat, ditambah juga utk power outlet, jadi tidak bingung utk cari sumber listrik. Pengalaman tempat camping di daerah Ciater, disana jg disediakan zink utk tempat cuci perlengkapan makan."
5,setahun lalu,Sangat membantu sekali
