Rating,Waktu,Teks_Mentah,Tanggal_Scrap
5,2 tahun lalu,Mancing + wisata,2025-12-18
5,2 tahun lalu,Cukup di sermo sdh kyk bedugul,2025-12-18
5,2 tahun lalu,View terbaik buat sunset dan venue tersyahdu buat camping,2025-12-18
5,2 tahun lalu,Ini menurut ku cakep bgt,2025-12-18
5,2 tahun lalu,"Tempat rekreasi, tersedia camping ground, memancing, bersepeda",2025-12-18
5,2 tahun lalu,okeee,2025-12-18
5,2 tahun lalu,Kawasan wisata yang cukup bagus untuk di kunjungi,2025-12-18
5,2 tahun lalu,Waduk yang bersih,2025-12-18
5,2 tahun lalu,Baguuuuus banget,2025-12-18
5,2 tahun lalu,"Sekedar naik&foto di perahu gratis, kalo muter kliling waduk yo mbayar 10k/org minimal 7 baru jalan, pengelola ramah.",2025-12-18
5,2 tahun lalu,Sejuk dingin,2025-12-18
4,2 tahun lalu,"Petunjuk ke lokasi masih kurang apalagi buat pendatang luar kota, akses mobil sempit di sekitar danau, kemarin saya muter-muter di pinggir danau tapi ga ketemu karena kurangnya petunjuk.",2025-12-18
5,2 tahun lalu,Tidak terlalu ramai 29 April 2023,2025-12-18
5,2 tahun lalu,Saya suka tempat ini.,2025-12-18
5,2 tahun lalu,Alami dan asli,2025-12-18
5,2 tahun lalu,Mantaapppppp,2025-12-18
5,2 tahun lalu,Oke,2025-12-18
5,2 tahun lalu,"Tempatnya asik, bisa buat ngecamp",2025-12-18
1,2 tahun lalu,"Musholla kurang bersih dan luas, kurang spot buat berfoto, WC juga kotor",2025-12-18
5,2 tahun lalu,"keren polll, enakkk nyamannn",2025-12-18
4,Diedit 2 tahun lalu,"Akses ke lokasi banyak, jalannya ada yg rusak dekat lokasi tapi pakai mobil kecil seperti jazz masih aman. Spot buat foto terbaik di dekat pintu masuk kawasan. View sekeliling waduk bagus.",2025-12-18
5,2 tahun lalu,"waduk cukup luas, bersih. mudah diakses. namun lebih bagus kalaubdi lihatvdaru kejauhan atau lokasi lain misalnya dari pule payung atau dari cafe angkasa. transport mudah dijangkau. namun kalau mau melihat dari pule payung wajib naik …",2025-12-18
4,2 tahun lalu,Tempat asik banget buat camping piknik keluarga atau cuma ridding Banyak pilihan tempat camp tapi kalau musim hujan airnya naik jd yang biasanya buat camp ketutup air …,2025-12-18
5,2 tahun lalu,"Bersih banget, suka dehh",2025-12-18
3,2 tahun lalu,Jalan menuju waduk skrng d tutup. Sedikit pengunjung dan tdk ad wahana air lgi,2025-12-18
4,2 tahun lalu,"Oke, oke.",2025-12-18
4,2 tahun lalu,Iwak ikane ra setuju dipancing,2025-12-18
5,2 tahun lalu,Tempat yang bagus untuk melamun sendirian.,2025-12-18
5,Diedit 2 tahun lalu,"Waduk buatan yang terletak di Kapanewon Kokap, Kulonprogo ini lokasinya mudah diakses dan kondisi jalannya juga bagus. View di kawasan ini bagus dengan berlatarkan perbukitan-perbukitan yang nampak menghijau. Tak mengherankan, jika tempat …",2025-12-18
5,2 tahun lalu,"Pernah kesitu, tempatnya sejuk",2025-12-18
5,Diedit 2 tahun lalu,"Waduk buatan yang terletak di Kapanewon Kokap, Kulonprogo ini lokasinya mudah diakses dan kondisi jalannya juga bagus. View di kawasan ini bagus dengan berlatarkan perbukitan-perbukitan yang nampak menghijau. Tak mengherankan, jika tempat ini menjadi favorit pasangan untuk melakukan foto prewedding. Di kawasan ini juga terdapat lokasi untuk berkemah dengan ragam paket kemah yang ditawarkan. Tidak jauh dari lokasi ini juga terdapat banyak pilihan tempat wisata lainnya.",2025-12-18
5,2 tahun lalu,Sering antar tamu wisata ke sini rental mobil jogja haniftrans 081228281836,2025-12-18
5,2 tahun lalu,"Waduk yg bagus , ada camping ground , cocok buat healing tipis tipis 🫰🏻 …",2025-12-18
5,2 tahun lalu,Jalan melingkar di tepi waduk jadi bisa memutari waduk  😁😁 …,2025-12-18
4,2 tahun lalu,"Bagus untuk swa foto, berwisata di alam dan untuk .melepas penat setelah bekerja keras, helling",2025-12-18
5,2 tahun lalu,"Tempat yang nyaman untuk menenangkan pikiran. Pemandangan indah, udara bersih dan segar. Ada banyak pilihan minat untuk wisatawan yang berkunjung kesini. Sekedar  jalan-jalan menikmati pemandangan, berburu spot foto, camping, atau wisata air dengan naik perahu yang menurutku cukup aman dan mengasyikkan. Tiket masuk saat ini 6 ribu rupiah per orang, dan biaya naik perahu hanya 10 ribu rupiah per orang. Tersedia warung-warung jika kita butuh makanan, minuman, atau sekedar camilan. Tempat parkir cukup luas, akses ke lokasi juga mudah. Tersedia mushola dan toilet bagi pengunjung. Pelayanan parkir, petugas perahu, dan lain-lain cukup ramah dan bersahabat.",2025-12-18
5,2 tahun lalu,Jalan melingkar di tepi waduk jadi bisa memutari waduk  😁😁,2025-12-18
5,2 tahun lalu,"Mantap buat mancing,bebas tidak bayar,tapi kalau sewa tempat bayar",2025-12-18
5,2 tahun lalu,Oke...,2025-12-18
5,Diedit 2 tahun lalu,"Wisata bagus apalagi untuk ngecamp. Sudah ada parkir, toilet, dan warung. Untuk htm 15k perorang (untuk yang ngecamp). Ada juga yang menyediakan sewa tenda. Pa",2025-12-18
4,2 tahun lalu,"suasananya bagus, kalau datang kesini pas musim hujan air sampai atas, kalau musim kemarau air sedikit jadi bisa dipakai buat camp. kurangnya jalanan di sekitar waduk berlubang dan rusak cukup parah.",2025-12-18
5,2 tahun lalu,"Waduk yg bagus , ada camping ground , cocok buat healing tipis tipis 🫰🏻",2025-12-18
5,Diedit 2 tahun lalu,"Tempat Wisata Waduk di Jogja...Waduk sangat luas dan juga syahdu....disini  banyak spot-spot foto, kuliner, memancing, ataupun spot untuk sekedar bersantai..selain itu disini juga ada spot untuk camping...Untuk waduknya sendiri menurut saya …",2025-12-18
4,2 tahun lalu,"Nice place buat camping, bisa sewa tenda serta alat masak sekalian Malam nya bisa sewa pancing",2025-12-18
5,2 tahun lalu,"Sebuah tempat yg segar udaranya,  tempat yg asyik buat nongkrong ,, bersepeda,  memancing. Memandang waduk sambil ngemie instan  dr pinggir waduk.",2025-12-18
4,2 tahun lalu,"Asri, hijau ..udara sehat",2025-12-18
5,Diedit 2 tahun lalu,"Tempat Wisata Waduk di Jogja...Waduk sangat luas dan juga syahdu....disini  banyak spot-spot foto, kuliner, memancing, ataupun spot untuk sekedar bersantai..selain itu disini juga ada spot untuk camping...Untuk waduknya sendiri menurut saya pemandangannya bagus...Untuk jalan memang ada beberapa jalan yang masih bergelombang...terutama dibagian ujung waduk...",2025-12-18
5,2 tahun lalu,Seger,2025-12-18
5,2 tahun lalu,Tempat yg bagus,2025-12-18
4,2 tahun lalu,"Cocok sekali untuk ngecamp, tersedia penyewaan tenda camping juga. viewnya bagus.",2025-12-18
3,2 tahun lalu,Tambah bagus tiap Sore tak pernah sepi dari Pengunjung,2025-12-18
5,2 tahun lalu,"Waduk luas di daerah Kulon Progo, cocok untuk camp atau sekedar chill disekitar waduk. Karena daerahnya luas ada bbrpa spot yg bisa dikunjungi dg biaya masuk yg rata2 5k-20k tergantung pemilihan tempat wisatanya. Jika tdk juga bisa hanya berhenti dipinggir jln waduk dan menikmati waduk",2025-12-18
5,2 tahun lalu,SEGER,2025-12-18
5,2 tahun lalu,Jln menuju Waduk,2025-12-18
5,2 tahun lalu,"Baguuuus, jalannya juga okee. Bisa naik perahu juga disini",2025-12-18
5,2 tahun lalu,Dingin banget....,2025-12-18
4,2 tahun lalu,"Waduk yang ada di Kulon Progo, Jogja... Asri...",2025-12-18
4,2 tahun lalu,Bagus buat camping klo hoki malemnya dapat suasana bintang paginyabsunrise,2025-12-18
4,2 tahun lalu,bagus kalo cerah,2025-12-18
5,2 tahun lalu,"Enak buat ngecamp, fasilitas lumayan lengkap",2025-12-18
5,2 tahun lalu,"Enak kalau cuacanya cerah, kamu tahu kalau kamu sedih, pohon-pohon memantul ketika cuaca cerah",2025-12-18
5,2 tahun lalu,Sempat salah arah jadi ke seberang waduk sermo tempat camping...tapi lumayan untuk tempat melepas penat,2025-12-18
5,2 tahun lalu,"Danau di tengah perbukitan,cocok buat camping /campervun dan sekedar ngadem di sore hari,menikmati sunset sambil mancing,ada macam macam ikan...di antaranya nila,red devil,betutu/boso.",2025-12-18
5,2 tahun lalu,Sangat menyenangkan,2025-12-18
5,Diedit 2 tahun lalu,Ke sini pas musim hujan jadi airnya banyak. Padal pengen nyari spot pas airnya surut.,2025-12-18
5,2 tahun lalu,"Mantap,enak,dan harga terjangkau banget",2025-12-18
4,2 tahun lalu,"Beberapa akses jalan masih kurang baik, view saat di hutan keren, view di waduk bagus, cocok untuk kegiatan berkemah, tapi kebayang kalau malem agak seram karena gelap. Kebersihan lumayan, pinter pilih titik yang bagus bagus aja.. Semoga bermanfaat 🤗 …",2025-12-18
4,2 tahun lalu,"Salah satu destinasi di daerah kulonprogo yang cocok untuk healing. Danaunyaa luas bgt, kalo dari atas keliatan bagus dehh. Hawanya juga sejukk loh. Disini sering buat camping ground gitu. Karena agak deket dari rumah jadi …",2025-12-18
5,Diedit 2 tahun lalu,Tiket masuk 6rb lewat jalan baru..naik kapal 10rb/org..camping 15rb/org..banyak penjual jajanan,2025-12-18
4,2 tahun lalu,Kesini cuaca mendung terus gerimis dan hujan jadi tidak bisa menikmati,2025-12-18
4,2 tahun lalu,Berkemah,2025-12-18
5,2 tahun lalu,Tepat campnya luas kalo yang di daerah bambu air,2025-12-18
1,2 tahun lalu,Tidak sesuai ekspektasi. Di foto aja bagus,2025-12-18
4,2 tahun lalu,"Salah satu destinasi di daerah kulonprogo yang cocok untuk healing. Danaunyaa luas bgt, kalo dari atas keliatan bagus dehh. Hawanya juga sejukk loh. Disini sering buat camping ground gitu. Karena agak deket dari rumah jadi beberapa kali suka lewat sini dan malah belum pernah coba campingnya hehe. Yuk main kesinii 🌟",2025-12-18
5,2 tahun lalu,Kecanduan,2025-12-18
5,2 tahun lalu,Jasa antar jemput barang,2025-12-18
3,2 tahun lalu,Cocok buat olga pagi,2025-12-18
5,2 tahun lalu,"cocok untuk tempat camping, tempat camp luas, sebaiknya datang pada musim hujan",2025-12-18
5,Diedit 2 tahun lalu,Waduk yang tak berujung kesannya.. sepanjang itu pokoknya. Kata bapaknya airnya waduk dari 3sungai eh atau 5 ya.. (besok saya pastikan lagi ya🤦). …,2025-12-18
4,2 tahun lalu,Ada trek jalan cakep bgt kanan kiri tebing berasa di gunung kidul,2025-12-18
5,2 tahun lalu,"View nya keren, jalan akses ke tujuan jg keren, nanjak dan kanan kiri gunung batu",2025-12-18
5,2 tahun lalu,Menarik bangett boleh dicoba semoga sukaa mantappss pokonaaa maah,2025-12-18
4,2 tahun lalu,"Tempat yang bagus untuk wisata dan camping bareng teman-teman. Tempatnya juga bersih. Tiket masuk ke area Waduknya Rp.6000/orang, dan untuk masuk ke area2 camping …",2025-12-18
5,Diedit 2 tahun lalu,"Waduk yang tak berujung kesannya.. sepanjang itu pokoknya. Kata bapaknya airnya waduk dari 3sungai eh atau 5 ya.. (besok saya pastikan lagi ya🤦). Naik perahu per @10rb.. Kalau mau naik minimal 5orang, kalau hanya berdua saja bayarnya 50rb.. Muter waduk kurleb 30menit. Kalau naik motor mengelilingi waduk bisa sampai 45menit lebih yaa 🌬️",2025-12-18
4,2 tahun lalu,"Tempat yang bagus untuk wisata dan camping bareng teman-teman. Tempatnya juga bersih. Tiket masuk ke area Waduknya Rp.6000/orang, dan untuk masuk ke area2 camping atau area spot foto gitu bayar lagi Rp.5000/org, tapi itu udah termasuk biaya parkirnya. Jadi untuk parkir nggak perlu bayar lagi.",2025-12-18
5,2 tahun lalu,Mantep nyaman pokoknya,2025-12-18
5,2 tahun lalu,oke,2025-12-18
5,2 tahun lalu,"Bersih, parkir mudah, bisa muter waduk naik perahu, cukup bayar 10rb/org. Cuma harus hati2 kalau pakai google map, saya nyasar ke area perkemahan, padahal pinginnya ke gerbang utama",2025-12-18
3,2 tahun lalu,"Bagus, tapi musola kecil harus antri",2025-12-18
5,2 tahun lalu,Tempatnya keren dan sejuk banget,2025-12-18
5,2 tahun lalu,pantat,2025-12-18
5,2 tahun lalu,Ini Rumah Aprilia Niken Maharani,2025-12-18
4,2 tahun lalu,"Adem, sejuk dan menyegarkan. Refresh...",2025-12-18
5,2 tahun lalu,Tempat oriental,2025-12-18
5,2 tahun lalu,masih bagus,2025-12-18
5,2 tahun lalu,"Joss, viewnya",2025-12-18
5,2 tahun lalu,Cocok untuk camping,2025-12-18
2,2 tahun lalu,"Panas banget, pas pengen kemping ngadem, sampek situ jadi kek sauna. Di dalem tenda panas, diluar juga vanas. Tetiba cek ketinggian MDPL, ternyata emang bener klo panas",2025-12-18
5,2 tahun lalu,Anjirrr keren bgt tempat nya,2025-12-18
5,3 tahun lalu,terawat,2025-12-18
5,3 tahun lalu,Tempat nyaman viewnya bagus,2025-12-18
5,3 tahun lalu,"Tempat nyaman untuk refreshing,udara sejuk dan alami.",2025-12-18
4,3 tahun lalu,Waduk yang di bangun untuk mencukupi kebutuhan pertanian di daerah kulon Progo....,2025-12-18
5,3 tahun lalu,Seru banget,2025-12-18
5,3 tahun lalu,Keren,2025-12-18
5,3 tahun lalu,menyesap,2025-12-18
5,3 tahun lalu,"Tempat camp nyaman, bisa pesen perlengkapan camp ditempat, tidak jauh dari jalan besar, tempatnya luas, ada musola, wc, dan ada tempat colokannya",2025-12-18
1,3 tahun lalu,Tidak ramah,2025-12-18
