Rating,Waktu,Teks_Mentah
5,2 tahun lalu,Saya satankan kalau kesini mending camping. Karena kalau datang kemudian langsung pulang sepertinya kurang worth it dengan naik turun menuju lokasi.  Saya sarankan pakai sepatu atau sandal gunung karena sebagian jalanan berbatu karang.  Parkiran mobil hanya kapasitas 10-11 mobil. Untuk parkiran motor 20-25 motor.  Banyak monyet di jam-jam tertentu biasanya pagi sampai siang.  Ada beberapa warung yang jual makanan dan minuman.  Fasilitas toilet banyak dan berbayar.
5,Diedit 2 tahun lalu,"Pantainya kecil, akses dari parkiran ke pantai lumayan jauh dan capek"
5,2 tahun lalu,"keren sih pantainya bersih jugaa, perjalanan dr parkiran ke pantainya lumayan sekitar 10 menitan mungkin"
5,2 tahun lalu,"Di pantai Wohkudu, terletak di sebuah pulau tropis yang tersembunyi dari pandangan dunia, terdapat keindahan alam yang memukau dan misteri yang menakjubkan. Pantai ini dikelilingi oleh hutan tropis yang rimbun dan perairan biru yang jernih. Penduduk setempat percaya bahwa pantai ini merupakan hadiah dari dewa-dewi laut yang menjaga pulau mereka.  Di pagi hari, sinar matahari perlahan muncul di balik cakrawala, menerangi pasir putih yang bersih dan memancarkan kehangatan yang menyenangkan. Ombak pantai Wohkudu berdansa dengan gemulai, memanggil para peselancar yang bersemangat untuk menaklukkan keindahannya. Suara riuh rendah para pelancong yang gembira mengisi udara, sementara kelompok nelayan menjaring ikan segar di kejauhan.  Tetapi ada satu cerita kuno yang terus berkembang di kalangan penduduk setempat. Konon, terdapat gua rahasia yang tersembunyi di dalam tebing batu di pantai. Legenda mengatakan bahwa gua ini adalah tempat bertemunya dunia manusia dengan dunia gaib. Hanya orang-orang yang dipilih dengan hati yang tulus dan jiwa yang bersih yang dapat menemukan gua ini.  Seorang pemuda bernama Arjun, dengan jiwa petualang yang besar, mendengar cerita tentang gua rahasia tersebut dan memutuskan untuk mencarinya. Dia percaya bahwa petualangan itu akan membawanya pada pengalaman spiritual yang tak terlupakan. Dengan peta tua yang ia peroleh dari seorang tua bijak di desa, Arjun memulai perjalanan mencari gua tersebut.  Arjun berjalan melalui hutan tropis yang lebat, mengikuti jejak-jejak yang ditandai pada peta. Setelah beberapa saat, dia tiba di tebing batu yang dikelilingi oleh pepohonan tinggi. Dengan hati yang berdebar, Arjun memanjat tebing dengan hati-hati dan melihat sebuah celah yang mengarah ke dalam tebing.  Setelah menggali keberanian yang terakhir, Arjun memasuki gua rahasia itu. Keajaiban sejati mengungkapkan dirinya di hadapannya. Di dalam gua, ia menemukan kilauan sinar biru yang memancar dari permukaan laut yang tenang. Suara lembut angin yang mengalun di lorong-lorong gua memberikan perasaan kedamaian dan kehadiran magis.  Saat Arjun melanjutkan penjelajahannya, dia bertemu dengan seorang pria bijak yang duduk bersila di sebuah altar batu. Pria itu memperkenalkan dirinya sebagai Raja Laut, penjaga gua dan penguasa kerajaan gaib bawah laut yang tersembunyi di sekitar pulau ini. Raja Laut melihat kebaikan dan ketulusan dalam hati Arjun, dan memutuskan untuk memberikan pengetahuan dan kebijaksanaannya yang tersembunyi."
5,2 tahun lalu,"Perjalanan yang panjang dan berat terbayarkan dengan pemandangan yang masyaallah, masih banyak kelomang dan ikan-ikannya. Rekomendasi banget buat dikunjungi, walaupun dikunjungi dihari kerja tetap banyak wisatawan. Sampai diparkiran masih harus melewati perjalanan kurang lebih 10 menit untuk sampai kepantainya, perjalanan yang cukup menguras tenaga."
5,2 tahun lalu,Pantai tersembunyi yang sangat indah
3,2 tahun lalu,Pantai suasana private. Cocok untuk bersantai bersama teman atau keluarga. Kebersihan pantai oke. Warung harga wisata. Tersedia persewaan tenda dan alat kemah harga 50-60 + dana kebersihan 10 Sayang sekali toiletnya tidak buka 24 jam
5,2 tahun lalu,Cakep banget tolongg!!!!
5,2 tahun lalu,"pantai yang bagus buat ngecamp, disana fasilitas cukup lengkap. terdapat kamar mandi dan warung. warungnya pun juga menyewakan tenda kapasitas 4 orang dengan harga 50 rb an (pandai-pandai) nawar"
4,2 tahun lalu,"Pantainya bagus, loksi dari tempat parkir tidak jauh. It only took +- 15 menit sudah sampai di pantainya. Pantainya berpasir putih, bisa untuk ngecamp dan ada penyewaan tenda serta ada beberapa warung. Ada jasa foto juga. Di mana pengunjung dapat/akan difoto dengan tarif kurang lebih 5000/photo. Ada ceruk karang untuk berteduh. Namun menurut aku kurang cocok untuk bermain air karna banyak karang yg tidak foot friendly. Ada ayunan untuk spot foto dan toilet proper. Oiyya jalan menuju pantainya bagus, aspal halus cuma tidak direccomendasikan menggunakan mobil karena jalannya sempit dan dibeberapa titik agak curam   Susah untuk berpapasan dengan mobil yg berlawanan arah. Biaya retribusi masuk ke pantai senilai 10K (untuk 2 orang) dan parkir motor 2k"
5,2 tahun lalu,"Salah satu pantai yang bisa dikunjungi bibir pantainya di daerah panggang, jaraknya gak sejauh pantai di daerah tepus. Untuk menuju kesini hanya mengikuti Jl. Imogiri timur - Selopamioro - Panggang.  Lebih hati-hati ketika melewati turunan sebelum parkiran pantai Wohkudu karena cukup curam. Tersedia area parkir untuk motor dan mobil. Area warung dan kamar mandi ada di dekat parkiran maupun Pantai.  Jalur trackingnya cukup curam setelah berjalan dari parkiran dan sehabis itu agak landai ketika mendekati Pantai. Jadi tetap hati- hati ya!  Area pantai gak terlalu luas dan kanan - kiri punya dinding tebing yg cukup enak untuk berteduh. Selain Wohkudu bisa ke Pantai Kesirat karena tinggal mengikuti jalan dari area parkir."
5,2 tahun lalu,"Rute perjalananan sedikit berkelok dan lokasi ini ga terlalu jauh dari pusat kota jogja, untuk menuju pantai pengunjung harus jalan kaki lagi menyusuri tebing dengan batu-batuan, sedikit lelah tapi hilang ketika sudah melihat pantai, cocok untuk ngecamp bisa ngrill juga. Camp di hari weekend lumayan rame. Ada beberapa biaya tiket masuk, parkir, uang kebersihan, toilet, ada juga yang jualan harga nasi putih 1 piring 5rb, mie 10 rb. Penjaga warungnya baik meminjamkan karpet buat sholat. Untuk rute pulangnya ya.. kita harus mendaki tebing dengan batu-batuan tapi terbalaskan dengan hasil foto yang cantik yang kita abadikab selama di pantai."
5,2 tahun lalu,"Pantaii terindah yg pernah aku kunjungin di Gunungkidul. Jalan ke lokasi mudah ditemukan dengan gmaps atauu banyak penunjuk arah. Perjalanan dari jogja kota ke Wohkudu sekitar 1-1,5 jam. Di pintu masuk kalau ngga salah ga pakai biaya retribusi, cuma bayar parkir aja 3-5k. Saat masuk ke area pantai ini, ada dua cabang, ke atas menuju Kesirat (atas tebing), yg bawah menuju ke Wohkudu (bawah tebing). Dari parkiran harus jalan kaki sekitar 15 menitan lewat bebatuan-ladang utk sampe ke pantainya. Disana ada 2-3 warung makann, 4 toilet. tapi warung makan cuma sampe maghrib. Toilet juga ditutup kalau malem. COCOK BANGET BUAT NGECAMPP karena ada area buat ngecampp gituuuu. PEMANDANGANNYAA CAKEP BANGET!! apalagi pas sunsett/sunrise⭐️⭐️⭐️⭐️⭐️🤏🏼 oiya kalau ngecamp itu dikenai biaya sampah 15rb ajaaa! DIJAMIN GA NYESEL KALAU KESINII.⭐️⭐️⭐️⭐️⭐️"
5,2 tahun lalu,Pantai yang indah...
5,2 tahun lalu,Pantai masih sangat bersih sekali.. cukup susah untuk mencapai pantai karena terjal. Tapi sesuai dg view yg di dapat. Penduduk dan penjual disekitar juga sangat ramah sekali.
5,2 tahun lalu,Hidden games banget sih ini Gak begitu luas ... Dari area parkiran ke pantai jalannya woaw banget wkwk..masih jalan terjal berbatu karang khas gunung kidul Tapi di bayar tunai setelah sampai pantai Camping able Jarak parkiran sampai pantai 300 meter . Pasirnya cantik banget sumpah Pengen kesana lagi hikz  Ada penyewaan tenda Ada yang jualan Ada toilet juga  Ada monyet dan anjingnya juga hehe...
5,Diedit 2 tahun lalu,"Tipikal pantai di gunung kidul yg selalu bagus, berkarang tp masih bisa buat main air, bisa untuk nge-camp jg. Jalan aksesnya agak terjal, jd better pake alas kaki yg nyaman untuk hike"
5,2 tahun lalu,"Akses ke parkiran pantai sudah bagus hanya kurang tanda untuk arah ke pantainya dari parkiran kalau malam hari gelap... Pantai sudah ada warung, kamar mandi(3rb - 5rb sesuai kebutuhan), bersih terjaga tetapi tetap disarankan untuk buang sampah pada tempatnya... Ada retribusi kebersihan jika menginap/camping..."
5,Diedit 2 tahun lalu,"Pantainya cantik, bersih, nyaman. Usahakan datang di hari yang gak bakal banyak orang datang, soalnya tempatnya cukup kecil.  Untuk jalan menuju pantainya cukup mudah ga kayak yang ditulis di ulasan lain. Tapi kalau lansia sama disabilitas sepertinya cukup sulit"
5,2 tahun lalu,"Bisa kesana naik motor, tempat parkir cukup, untuk lokasi dari tempat parkir+- 10 menit.  Sampai di pantai ada beberapa warung, toilet juga cukup."
4,2 tahun lalu,"Berangkat pagi TPR tidak resmi (warga tanpa tiket resmi) dgn harga sama 10k/motor, kondisi pantai penuh krna hari libur nasional, fasilitas warung dan toilet sudah lengkap. Pasir putih, pantai jernih dgn karang yg bagus, ombak sedang, dgn suasana yg asoy di malam hari,"
5,2 tahun lalu,Pantai ternyaman..
5,2 tahun lalu,"bagus, tapi pas kesana ramai"
5,2 tahun lalu,Cocok buat ngecamp tp kalo pas weekday sepi gk ada yg ngecamp sama sekali di rekomendasikan ngecamp pas hari libur tempat juga bersih
5,2 tahun lalu,"Pantainya bagus berpasir putih, bisa renang cuma banyak batu harus hati-hati, HTM 7rb, ada toilet dan warung di sekitar pantai, sinyal hp tidak ada, Parkiran luas muat untuk mobil dan motor (parkir 3rb), dari parkiran harus jalan menuju pantai 4-5 menit, akses dari parkiran ke pantai cukup curam dan licin serta masih berupa tanah bebatuan"
5,2 tahun lalu,Pantai yg sangat bagus dan masih asri
4,2 tahun lalu,Pantai yg tersembunyi namun menarik
5,2 tahun lalu,"Jalan menuju parkiran dekat pantai sudah di aspal. Namun, akses kepantainya sangat terjal disarankan kembali ke parkiran tidak dalam keadaan terlalu lelah"
5,2 tahun lalu,Keren
4,Diedit 2 tahun lalu,"Cantik tempatnya, pantainya kecil, kalo lagi ngga rame berasa di private beach. Pasirnya putih tapi kasar, banyak batu2 karang di pantainya. Enak buat camping, ada area yg rumputan, tanah, sama yg berpasir. Ada 3 warung di pantai ini, sedia sewa tenda juga, warung yg paling atas harga sewanya 60k. Ada biaya kebersihan juga. Ada toilet yg bisa buat mandi. Sayangnya Minim penerangan, riskan banget kalo datang malem buat jalur turun ke area pantainnya karena harus lewatin jalan terjal batu karang. kalo kata ibu yg jualan si karena emang gaada anggaran dari pemdanya."
4,2 tahun lalu,"Pantainya keren, cuman medannya untuk sampai ke pantainya dr tempat parkir agak menguras tenaga.wkwk"
5,2 tahun lalu,"Pantai yang saat kami datangi masih sepi ini sangat menakjubkan.  Beberapa hal yang perlu diperhatikan: ✅untuk sampai kesini harus melewari turunan bebatuan yang cukup menantang tapi terbayar dgn pemandangannya ✅Utk datang rombongan lebih baik survey dulu dan tanyakan dengan jelas kepada petugas apa saja yg harus dipersiapkan terkait dana. ✅Tidak semua bis bisa lewat karena lokasi yg masih berada di lingkungan pedesaan yg masih banyak para petani lansia (terkait keselamatan) ✅Tidak semua bis bisa menakhlukkan medan karena jalan menurun ke parkiran cukup curam ✅Parkir bus di destinasi tetangga ✅Hati2 pungli ✅Jaga kebersihan, bawa pulang sampahmu!!! ✅Retribusi : 5k, parkir mobil 5k, bus 20k"
5,2 tahun lalu,"Bagus banget  Pantai Nya , damai, juga bersih"
3,2 tahun lalu,Pantainya kecil tapi seru buat sekedar main-main di air & camping. Sayang masih banyak sampah di pinggiran pantai yang lumayan mengundang lalat dan bikin nggak nyaman.
5,Diedit 2 tahun lalu,"1. Jalan menuju kesana susah banget, terjal . harus bawa sepatu atau sendal yang proper 2. Bawa motor lebih baik di banding mobil lebih susah jalur nya. 3. Semua kesulitan di jalan itu terbayarkan ngeliat pantai nya indah, masih asri banyak kupu kupu, banyak banget keong kecil kecil. 4. cocok buat touring rame rame , camping . sepi gitu tempat nya karna susah di jangkau wisatawan yang mager. 5. ada warung juga di situ 6. parkiran ada yang jaga"
5,2 tahun lalu,"pantai nya cantikkkkk banget waktu kesitu lg sepi berasa punya pantai sendiri, akses jalannya sih lumayan agak capek ya turunnya itu. tp kebayar sih klo udh sampe pantainya"
4,2 tahun lalu,"perjalanan 1 jam di Jogja sama 1 jam Jakarta tuh beda dan saya lupa, haha. kalau di Jakarta paling belasan atau sekitar 20km. ini jarak tempuh dari Kota, yes..  pantainya tersembunyi, nggak begitu luas, tapi suasananya syahdu. sayangnya kemarin mampir udah keburu sore dan kebetulan di antara hari-hari menuju purnama, jadi agak tinggi ya ombaknya, cuma kurang tau juga, apakah biasanya memang setinggi itu atau ndak (?)  pantainya bersih, terawat. ada warung, kamar mandi, tempat sampah yang memadai. ada juga penyewaan tenda kalau mau kemah. aksesnya aspal terus sampai parkiran. di parkiran baru berbatu karang, hati-hati sama roda kendaraannya, ya, karena qadarullah ban motor saya bocor di sana :"") tambal ban ada, tapi harus dorong lumayan jauh..  dari parkiran ke pantai masih perlu jalan lagi beberapa ratus meter, nggak terjal, kok, aman. sudah berbentuk tangga2 shg memudahkan. di pantai, pasirnya ajib, bersih banget, putih. banyak batu karang. dari yang kecil sampai besar. beberapa yang besar ada di bibir pantai, jadi pemecah ombak dan mengamankan pengunjung juga. banyak ikan dan kepiting di tepian, kalau ngajak anak kecil sepertinya akan sangat excited.  worth to visit :)"
5,2 tahun lalu,Muwantabb
5,2 tahun lalu,Oke
4,2 tahun lalu,"Dulu masih sepi , sekarang udah ramai"
5,2 tahun lalu,"Indah sekali, tapi jauh dari pusat kota."
5,2 tahun lalu,Keren enak buat nyante.
4,2 tahun lalu,"masih bagus, bersih, harga makanan dan  minuman d sana relatif murah mendoan & bakwan 10 rb dapat 8 teh hangat 8 rb  Tapi untuk anak balita dan lansia tidak d rekomendasikan dikarenakan harus jalan kaki dengan medan naik turun dan bebatuan tajam. cocok untuk yg berjiwa muda..."
5,2 tahun lalu,serasa pantai pribadi
5,2 tahun lalu,"Dari parkiran ke pantai jalannya lumayan bikin ngos-ngosan dan batunya besar. Tapi pas udh turun liat pantainya terbayarkan lah ya lelahnya 🤭. Bisa ngecamp disana, ada warung, tempat mandi/bilas abis renang, tp gak ada sinyal disana. …"
3,2 tahun lalu,"Tempat yg pas untuk camping bersama teman², tp sayangnya semua serba bayar, sudah bayar retribusi, nanti masih bayar penitipan motor, bayar toilet, dan malam hari masih diminta bayar biaya kebersihan (?) Entah karena musim liburan atau gmn, tp semoga kedepannya bisa semakin terjangkau.  But overall, view di malam hari cukup bagus utk penggemar nightography."
3,2 tahun lalu,"Untuk menuju lokasi memerlukan effort tenaga karena kita berjalan kaki dulu dan jalannya lumayan terjal. Kurang rekomendasi bagi anak² kecil🙏🏻, tapi bagus pantainya, cocok buat anak muda yang pengen cari sensasi baru …"
5,2 tahun lalu,Pantai indah diGk
3,2 tahun lalu,"Pantai alami dan bersih, untuk trek dari parkiran cukup jauh dan terjal. Cocok untuk camping ceria dengan perbekalan menunjang. Tidak cocok untuk membawa lansia. Disarankan menggunakan sandal yang aman untuk treking. Parkiran kurang luas untuk mobil, disarankan menggunakan motor."
5,2 tahun lalu,SERU BGT BUAT CAMP👍👍 cuma perlu hati2 karna kalo pagi monyet2 sekitar suka turun dan berantakin barang2 di luar tenda. Tidak disarankan ke sini sehabis hujan karna pasti trekkingnya licin …
5,2 tahun lalu,"Pantai nya bagus, tidak terlalu besar, bisa untuk camping. Akses dari parkiran harus menuruni bukit, kira2 300 mtr, 10 menit, jadi kembalinya harus naik bukit...heheh.... Di area parkir ada warung Di area pantai jg bayak warung"
5,2 tahun lalu,Spot pasir putih 80% perawan karna masih jrng terjaman wisatawan *wohkudu dilihat dari spot rock fishing tebing bagian timur*
5,2 tahun lalu,"Pantainya masih asri, cocok bgt buat ngecamp"
5,2 tahun lalu,Cocok untuk camping dan penduduk sekitar ramah ramah bintang 5
5,2 tahun lalu,Kerennnn
3,2 tahun lalu,Pantainya bagus cuma kebersihannya perlu ditingkatkan apalagi yg abis ngecamp buang sampah sembarangan.
4,2 tahun lalu,"Pantainya kecil berpasir putih dan bersih, lokasi cukup tersembunyi dg akses jalan seadanya menurun sepanjang sekitar 200 meter dari area parkir (yg jg seadanya) justru membuatnya seperti pantai pribadi. Toilet, kamar mandi dan warung² yg menjual minuman tersedia di lokasi membuat banyak anak² muda berkemah di malam hari. Andai area parkir dan akses jalan menuju lokasi lebih rapi serta dilengkapi mushola, pasti layak dapat ⭐⭐⭐⭐⭐"
4,2 tahun lalu,Apakah ada tempat untuk pertemuan 200 orang?
4,2 tahun lalu,Nge pantai yuukkkk
5,2 tahun lalu,"Keren ... Serasa privat beach. Hanya perlu usaha ekstra untuk menuju ke sana. Turun tebing menuju pantai, naik tebing kembali ke parkiran."
4,2 tahun lalu,"Pantai ini hanya berjarak sekitar satu kilometer di sebelah timur Pantai Kesirat. Untuk masuk kawasan Pantai Wohkudu, hanya perlu membayar tiket sebesar Rp3.000 per orang. Pantai yang masih jarang dijamah, untuk sampai kesana pun butuh sedikit perjuangan naik turun hutan. Hehe Pas itu kesana tahun 2021. Entah sekarang sudah dibangun jaln yang memadai atau belum. Lokasi Pantai yang cukup unik diapit 2 tebing. Cocok untuk camping dan wisata santai dengan menggelar tikar di bibir pantai sambil menikmati Pop Mie dari penjual penduduk sekitar."
5,2 tahun lalu,Pantai pasir putih yang masih alami..
4,2 tahun lalu,Ngecamp Dateng sore pulang siang karena pas siang dah kek kepangang
5,2 tahun lalu,"Hiden gems sih ini, masih banyak orang yang belum tahu, pantai bagus banget kaya ditengah tengah teluk gitu, untuk aksesnya lumayan agak susah turun ke pantai ini harus jalan kali sekitar 10 menit dengan batuan yang curam."
5,2 tahun lalu,"Pantai yg indah, cuma ya butuh perjuangan untuk sampe k sana.. untuk sampai d pantainya kita harus jalan kaki dlu dr parkiran lumayan jauh, jalan y masih batu2, klo abis ujan licin sekali.. saran aja klo mau k sana pake sendal jepit y"
5,2 tahun lalu,Tempat camping yang recommended.
5,Diedit 2 tahun lalu,Sakjosee
5,2 tahun lalu,Pemandangan bagus banget masih asri alamnya
5,2 tahun lalu,Buat healling rame-rame bisa dan pantainya bersih. Ada yg jual makanan dan minuman
5,2 tahun lalu,Wohhhhh aku harus melihatnya.. bagus untuk berkemah...minii hidengemm lebih baik
5,2 tahun lalu,Bagus
5,2 tahun lalu,"pantai bagus dan butuh perjuangan buat kepantainya, dari parkiran kita harus jalan turun sekitar 100meter, jalannya setapak jadi harus hati-hati, usahakan bawa minum ya, dideket pantai ada warung 1 yg buka,  bisa buat camping, main air, tapi tidak untuk mandi karena banyak karangnya ada hewan yg namanya pong-pongan, jdi nostalgia jaman kecil dulu 😅"
5,2 tahun lalu,Sangat bagus dan recommended untuk melepas stress dengan melihat ombak yang menabrak batu karang.
5,2 tahun lalu,Lumayan. Akses mendekati pintu masuk pantai aspal cukup satu mobil Harus gantian
4,2 tahun lalu,"masih sepi banget, aksesnya juga susah,  viewnya bagus,tapi, warung*nya agak sedikit merusak pemandangan, harusnya wrungnya jg masuk* dratan bagian pasir putihnya"
4,2 tahun lalu,Akses ke pantai belum begitu bagus tapi pantai nya sendiri bagus. Untuk ke pantai harus tracking menuruni bukit.
5,2 tahun lalu,pantainya bagus bersih pasirnya putih ada jasa foto juga disini untuk 1fto 5k hasilnya juga bagus bisa pilih2 ga harus semuanya diambil. ada warung juga disekitar pantai. bisa ngecamp area. untuk jualannya lumayan kita harus turun dulu lewat hutan dan jalan berbatu harus fit si badannya. ada toilet atas dan bawah. selamat mencoba ke pantai wohkudu
5,2 tahun lalu,"Tempat wisata yang menarik untuk di kunjungi, cocok buat para treveler yang hendak kemping atau ngecamp dan tempat nya nyaman bersih fasilitas juga sudah cukup memadai, seperti warung toilet tempat parkir dll..."
5,2 tahun lalu,"Pantainya keren sih. Tapi akses ke pantainya tuh butuh effort. Jalannya cuma bisa buat jalan kaki soalnya batu batuan, adem sih banyak pohon ada monyet liar juga. Kesana pas hari Kamis akhir tahun, lumayan rame & ombaknya lagi gede. Ada warungnya, ada ayunan, ada jasa kang poto juga."
4,2 tahun lalu,Pantainya bagus.. Tetap dan selalu jaga kebersihan ya guys.. Buang sampah pada tempatnya.. Jangan buang sampah sembarangan.. Okey.. Back to nature
5,2 tahun lalu,Pantai ini sbnarnya teluk kecil. Jln ke arah wohkudu itu sudah bagus skli. Hati2 aja berkelok2. Begitu sampai lokasi bayar perorgnya 5 RB. Trus masuk lg ke parkiran. Ini klo sudah mo plg baru byr parkir. Mobil 5 RB. Ada warung bisa minum n makan indomie2. Harga standart. Nah mau kepantainya itu jalannya naik turun jln setapak batu2. Tp GK jauh cuma 300 mtr. Dekatlah cuma becek dikit. Hati2 licin. Sampai dpantai kecil teluk itu kaya pulau pribadi. Ada pengunjung tp tidak terlalu ramai. Yg mau camping bisa sewa tenda 50 rb SDH dipasangin. Ada warung makannya. Bnyak tukang foto bantu ambil foto bagus. Keseluruhan TMP ini pantai woh kudu bagus. Airnya bersih pasihnya putih bersih. Oke bintang 5. Mantaff
5,2 tahun lalu,"Pantai terbaik di kawasan jogja, lokasi nya sedikit susah di akses karna jalan belum di aspal. Tempat parkir ke lokasi berjarak 3km dengan waktu tempuh jalan kaki 15menit. Tidak ada tiket masuk semua gratis, makanan dipantai juga murah meriah.  Ini lokasi paling bagus bisa buat nginep juga karna disediakan tenda dengan harga murah"
5,2 tahun lalu,Perjuangan utk ke pantai ini lumayan berat karena jalan masih berbatu dan licin jika kena hujan..pantai nya lumayan sepi..jadi utk refreshing enak juga
4,2 tahun lalu,Anda bisa mengeluh tentang akses berlumpur dan kasar yang buruk selama Anda dapat menangani pemandangan pantai yang menakjubkan
4,2 tahun lalu,"belum terlalu rame jadi santai dan enak kalau buat me time 👌🏻 kalau view sih ya 8/10 lah ya, bisa buat ngecamp juga jadi kaya private beach gaess"
4,3 tahun lalu,"kapok ke sini akses jalan menuju pantai t3rjal dan curam, tapi view pantai bagus"
3,3 tahun lalu,Dateng kesini habis hujan = becek dan licin
5,3 tahun lalu,"candu bgt sama pantai ini,pengen kesini lama"" deh. sempat ragu sama akses jalannya,karena harus naik turun bukit,tapi view bagus ketika udah di bawah. boleh lah lain kali kesini lagi ngecamp.🤗"
4,3 tahun lalu,Tempat yang bagus untuk memancing di batu
5,3 tahun lalu,Tmpat yang bagus dan privat
5,3 tahun lalu,"Salah satu pantai yang cantik dan cukup sepi di Jogja 🌿 Perjalanan dari kota ke area pantainya sekitar 1 jam 30menit. Setelah sampai di gerbangnya, ada retribusi 5K/orang dan parkirnya 3K untuk motor.  Untuk sampai ke pantainya harus trecking sekitar 15 - 20 menit dan jalannya itu berkarang dan seperti hutan rimbun jadi kalau pulangnya kemalaman harus siap senter hp. Tapi pemandangan dan ambience pantainya worth it banget 🥰🌿🌤 Buat ngecamp atau healing healing cantik oke banget karena gak terlalu ramai (cenderung sepi) 🏖⛱🌊"
5,3 tahun lalu,"Bagus, bisa main air di tepi Termasuk bersih juga dan gak terlalu ramai"
5,3 tahun lalu,"Salah satu pantai yg cukup cantik di gunkid. Info jalan menuju pantai ini agak harus berhati², jalan naik turun, jalan ga terlalu besar. Rumayan jauh dr pusat kota jogja. 1jam 40menit jalan normal. Untuk menuju pantai harus jalan kaki dr parkiran. Melewati jalan bebatuan, siapkan tenaga ketika balik dr pantai, karena dijln bebatuan jalan nya nanjak."
5,3 tahun lalu,"Pantai nya bagus bgt bersih jugaa cuma jalan dari parkiran ke pantainya lumayan mengcapek, biaya masuk jg murah bgt 10k/motor , biaya parkir karena camp jd kalo gasalah 7k doang, camp disni enak bgt 🍃 bayar uang kebersihan cuma 13k/tenda, buat yang mau camp juga bisa sewa wc nya ke ibu salah satu warung disitu byar kalo gasalah 15k/org selama semalaman camp. Pemandangannya juga keren tebing2 tinggi dll,"
5,3 tahun lalu,"Pantai yang masih terpencil masih alami, karena fasilitas yang ada saat saya kunjungi toilet dan warung. Akses menuju pantai masih jalan setapak. Harap hati-hati karena banyak batuan coral yang tajam. Serta masih banyak satwa liar seperti monyet ekor panjang,dan kicau burung yang merdu. Jika sudah sampai pantai indah sekali pasir putih juga aman dari ombak besar karena banyak batu karang yang menghalangi."
5,3 tahun lalu,"Tempat cocok untuk berfoto2 ,view pemandangan indah pantai bersih dengan pasir putihnya,cocok untuk liburan,hanya akses jlan ke pantai agak susah untuk umum(lansia) apalagi pas hujan jalan jadi sangat licin...banyak juga wisatawan yg camping karena tempatnya sangat cocok,"
5,3 tahun lalu,Tempat bagus buat camping tapi perlu pengorbanan sebelm masuk ke bibis pantai. Tapi semua akan terbayar setelah sampai
5,3 tahun lalu,"Pantainya sih gak begitu besar, mungkin emang lebih cocok buat ngecamp karena ada lahan rumput hijaunya terus track menuju ke pantainya memang butuh perjuangan karena curam berbatu karang kapur.  Perjalanan sekitar 15 menitanlah kl turun, mgkn kl pulangnya krn menanjak akan lebih lama lagi.. terus masih banyak monyetnya.. jadi kl ngecamp lebih hati² ajha😉  Penjual ramah, harga makanan standar. Tiket cuma 5rb/orang, parkir mobil 5rb juga. Wajib dicoba deehh yaa😊"
5,3 tahun lalu,Pantai pribadi 🤩
5,3 tahun lalu,Permata tersembunyi.
5,3 tahun lalu,"Pantai yang indah sekitar 1,5 jam perjalanan dari jogja"
4,3 tahun lalu,"Pantai nya bagus tapi akses nya lumayan sedikit terjal, jalan sedikit dari parkiran, banyak batu2 juga naik turun..  waktu sampe sini sekitar jam 4 sore, ombak nya lumayan tinggi, tapi masih bisa main di pinggir pantainya, pantainya bersih, pas kesini juga lagi sepi jadi cuma aku dan temen2 kaya pantai private, disana ada warung2 juga yg jualan dan yg jaga ramah2, jadi nyaman main air disana 👍🏻"
5,3 tahun lalu,Recomend buat ngecamp Penjaganya ramah2 tenan👍 …
5,3 tahun lalu,"di sini tempat nya msih asri, cuma gaada sinyal, untuk menjangkaunya juga di pedesaan bgt"
5,3 tahun lalu,Kalo menurut sy malah cocok d sebut pantau penyu.. ya soalnya ada batu besar yg sekilas seperti hewan penyu 🐢 …
5,3 tahun lalu,"Jalan menuju pantai setelah parkir kendaraan, agak terjal dan curam. Tapi sepadan dengan keindahan pantai. Bisa untuk camping juga."
3,3 tahun lalu,"Viewnya ciamik bangetttt Cm aksesnya hrus treking sktr 10menit turun dr bukit ke pantainya, ada camping area yg aman dr deburan ombak dan ada warung & listrik juga tersedia, toilet. Jadi klo mw camping ya persiapan logistik hrus lengkap dr pd naik turun dr parkir ke pantainya"
5,3 tahun lalu,"pantainya bagus, masih sepi tapi jalan dari parkiran menuju pantainya masih bebatuan"
5,3 tahun lalu,Pantai yang indah dan sepi pengunjung cocok buat liburan
5,3 tahun lalu,"Menuju lokasi sedikit perjuangan, jalan menurun berbatu karang, tapi destinasinya keren abis..."
5,3 tahun lalu,Pantai yang sangat recomen buat kalian semua
5,3 tahun lalu,Mari kita ngeCamp
5,3 tahun lalu,Sangat rekomendasikan untuk piknik tetapi perlunya ada perhatian untuk jalan utama
5,3 tahun lalu,"Pantainya bersih banget, asik buat camp, udah ada warung sama toiletnya. Minusnya jalan ke pantai dari parkiran agak jauh, kamar mandi masih minim dan belum ada lampunya"
5,3 tahun lalu,bagusss kaya privat beach hihihi✨
5,3 tahun lalu,Kesini juni th 2019
5,3 tahun lalu,Laut yang indah..
5,3 tahun lalu,"Bagus, murah, suasananya private, dan cocok buat yg mau camping dengan nuansa pantai karena difasilitasin dan dibantu sama yg punya warung. Cuma emang medannya buat turun ke tempatnya lumayan ngeri"
5,3 tahun lalu,"Tempat yang cocok untuk ngecamp, meskipun harus jalan jauh dari parkiran ke pantai tapi terbayar dengan pantai yang cantik"
5,3 tahun lalu,Pantai yang indah
